wardName,wardCode,districtName,districtCode,provinceName,provinceCode
Phường Song Hồ,09412,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Phường Thanh Khương,09427,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Phường Trí Quả,09421,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Phường Trạm Lộ,09430,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Phường Xuân Lâm,09433,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Hoài Thượng,09403,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Mão Điền,09409,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Nghĩa Đạo,09448,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Nguyệt Đức,09442,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Ngũ Thái,09439,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Song Liễu,09451,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Đình Tổ,09415,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Xã Đại Đồng Thành,09406,Thị xã Thuận Thành,262,Tỉnh Bắc Ninh,27
Thị trấn Ba Tri,29110,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Thị trấn Tiệm Tôm,29179,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã An Bình Tây,29149,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã An Hiệp,29161,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã An Hòa Tây,29176,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã An Ngãi Trung,29143,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã An Ngãi Tây,29158,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã An Phú Trung,29128,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã An Đức,29173,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Bảo Thuận,29152,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Bảo Thạnh,29125,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Mỹ Chánh,29122,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Mỹ Hòa,29116,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Mỹ Nhơn,29134,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Mỹ Thạnh,29131,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Phú Lễ,29146,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Phước Ngãi,29137,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Tân Hưng,29155,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Tân Thủy,29167,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Tân Xuân,29119,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Vĩnh An,29170,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Xã Vĩnh Hòa,29164,Huyện Ba Tri,836,Tỉnh Bến Tre,83
Thị trấn Bình Đại,29050,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Bình Thắng,29092,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Bình Thới,29086,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Châu Hưng,29071,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Long Hòa,29059,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Long Định,29056,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Lộc Thuận,29077,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Phú Long,29089,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Phú Thuận,29062,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Tam Hiệp,29053,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Thạnh Phước,29104,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Thạnh Trị,29095,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Thới Lai,29083,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Thới Thuận,29107,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Thừa Đức,29101,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Vang Quới Tây,29065,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Vang Quới Đông,29068,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Đại Hòa Lộc,29098,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Xã Định Trung,29080,Huyện Bình Đại,835,Tỉnh Bến Tre,83
Thị trấn Châu Thành,28810,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Thị trấn Tiên Thủy,28861,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã An Phước,28828,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Giao Long,28813,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Hữu Định,28858,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Phú Túc,28819,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Phú Đức,28822,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Phước Thạnh,28846,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Quới Thành,28843,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Qưới Sơn,28807,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Tam Phước,28831,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Thành Triệu,28834,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Tiên Long,28852,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Tân Phú,28840,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Tân Thạch,28804,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Xã Tường Đa,28855,Huyện Châu Thành,831,Tỉnh Bến Tre,83
Thị trấn Chợ Lách,28870,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Hòa Nghĩa,28882,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Hưng Khánh Trung B,28900,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Long Thới,28885,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Phú Phụng,28873,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Phú Sơn,28888,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Sơn Định,28876,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Tân Thiềng,28891,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Vĩnh Bình,28879,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Vĩnh Hòa,28897,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Xã Vĩnh Thành,28894,Huyện Chợ Lách,832,Tỉnh Bến Tre,83
Thị trấn Giồng Trôm,28984,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Bình Hoà,29017,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Bình Thành,29032,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Châu Bình,29008,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Châu Hòa,28996,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Hưng Lễ,29047,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Hưng Nhượng,29044,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Hưng Phong,29023,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Long Mỹ,29026,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Lương Hòa,28999,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Lương Phú,29005,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Lương Quới,29002,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Mỹ Thạnh,28993,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Phong Nẫm,28987,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Phước Long,29020,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Sơn Phú,29014,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Thuận Điền,29011,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Thạnh Phú Đông,29041,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Tân Hào,29029,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Tân Lợi Thạnh,29038,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Xã Tân Thanh,29035,Huyện Giồng Trôm,834,Tỉnh Bến Tre,83
Thị trấn Phước Mỹ Trung,28915,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Hòa Lộc,28924,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Hưng Khánh Trung A,28901,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Khánh Thạnh Tân,28948,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Nhuận Phú Tân,28936,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Phú Mỹ,28889,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Thanh Tân,28906,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Thành An,28921,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Thạnh Ngãi,28909,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Tân Bình,28933,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Tân Phú Tây,28912,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Tân Thanh Tây,28927,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Xã Tân Thành Bình,28918,Huyện Mỏ Cày Bắc,838,Tỉnh Bến Tre,83
Thị trấn Mỏ Cày,28903,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã An Thạnh,28951,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã An Thới,28966,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã An Định,28957,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Bình Khánh,28945,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Cẩm Sơn,28978,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Hương Mỹ,28981,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Minh Đức,28972,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Ngãi Đăng,28975,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Phước Hiệp,28942,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Thành Thới A,28969,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Thành Thới B,28960,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Tân Hội,28940,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Tân Trung,28963,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Đa Phước Hội,28939,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Xã Định Thủy,28930,Huyện Mỏ Cày Nam,833,Tỉnh Bến Tre,83
Thị trấn Thạnh Phú,29182,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã An Nhơn,29224,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã An Quy,29218,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã An Thuận,29215,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã An Thạnh,29200,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã An Điền,29209,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Bình Thạnh,29212,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Giao Thạnh,29227,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Hòa Lợi,29206,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Mỹ An,29233,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Mỹ Hưng,29197,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Phú Khánh,29185,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Quới Điền,29191,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Thạnh Hải,29221,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Thạnh Phong,29230,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Thới Thạnh,29203,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Tân Phong,29194,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Xã Đại Điền,29188,Huyện Thạnh Phú,837,Tỉnh Bến Tre,83
Phường 6,28762,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Phường 7,28780,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Phường 8,28759,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Phường An Hội,28777,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Phường Phú Khương,28756,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Phường Phú Tân,28757,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Xã Bình Phú,28789,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Xã Mỹ Thạnh An,28792,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Xã Nhơn Thạnh,28795,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Xã Phú Hưng,28786,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Xã Phú Nhuận,28798,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Xã Sơn Đông,28783,Thành phố Bến Tre,829,Tỉnh Bến Tre,83
Thị trấn Cái Nước,32128,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Hoà Mỹ,32141,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Hưng Mỹ,32140,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Lương Thế Trân,32131,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Phú Hưng,32134,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Thạnh Phú,32130,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Trần Thới,32149,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Tân Hưng,32137,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Tân Hưng Đông,32146,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Đông Hưng,32142,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Xã Đông Thới,32143,Huyện Cái Nước,969,Tỉnh Cà Mau,96
Thị trấn Rạch Gốc,32244,Huyện Ngọc Hiển,973,Tỉnh Cà Mau,96
Xã Tam Giang Tây,32233,Huyện Ngọc Hiển,973,Tỉnh Cà Mau,96
Xã Tân Ân,32245,Huyện Ngọc Hiển,973,Tỉnh Cà Mau,96
Xã Tân Ân Tây,32236,Huyện Ngọc Hiển,973,Tỉnh Cà Mau,96
Xã Viên An,32242,Huyện Ngọc Hiển,973,Tỉnh Cà Mau,96
Xã Viên An Đông,32239,Huyện Ngọc Hiển,973,Tỉnh Cà Mau,96
Xã Đất Mũi,32248,Huyện Ngọc Hiển,973,Tỉnh Cà Mau,96
Thị trấn Năm Căn,32191,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Xã Hiệp Tùng,32197,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Xã Hàm Rồng,32194,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Xã Hàng Vịnh,32203,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Xã Lâm Hải,32201,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Xã Tam Giang,32206,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Xã Tam Giang Đông,32209,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Xã Đất Mới,32200,Huyện Năm Căn,971,Tỉnh Cà Mau,96
Thị trấn Cái Đôi Vàm,32212,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Nguyễn Việt Khái,32230,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Phú Mỹ,32215,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Phú Thuận,32214,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Phú Tân,32218,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Rạch Chèo,32228,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Tân Hưng Tây,32227,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Tân Hải,32221,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Xã Việt Thắng,32224,Huyện Phú Tân,972,Tỉnh Cà Mau,96
Thị trấn Thới Bình,32065,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Biển Bạch,32068,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Biển Bạch Đông,32074,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Hồ Thị Kỷ,32092,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Thới Bình,32077,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Trí Lực,32072,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Trí Phải,32071,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Tân Bằng,32069,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Tân Lộc,32086,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Tân Lộc Bắc,32083,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Tân Lộc Đông,32089,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Xã Tân Phú,32080,Huyện Thới Bình,967,Tỉnh Cà Mau,96
Thị trấn Sông Đốc,32098,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Thị trấn Trần Văn Thời,32095,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Khánh Bình,32110,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Khánh Bình Tây,32104,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Khánh Bình Tây Bắc,32101,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Khánh Bình Đông,32116,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Khánh Hưng,32113,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Khánh Hải,32119,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Khánh Lộc,32108,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Lợi An,32122,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Phong Lạc,32125,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Phong Điền,32124,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Xã Trần Hợi,32107,Huyện Trần Văn Thời,968,Tỉnh Cà Mau,96
Thị trấn U Minh,32044,Huyện U Minh,966,Tỉnh Cà Mau,96
Xã Khánh An,32059,Huyện U Minh,966,Tỉnh Cà Mau,96
Xã Khánh Hòa,32047,Huyện U Minh,966,Tỉnh Cà Mau,96
Xã Khánh Hội,32062,Huyện U Minh,966,Tỉnh Cà Mau,96
Xã Khánh Lâm,32056,Huyện U Minh,966,Tỉnh Cà Mau,96
Xã Khánh Thuận,32048,Huyện U Minh,966,Tỉnh Cà Mau,96
Xã Khánh Tiến,32050,Huyện U Minh,966,Tỉnh Cà Mau,96
Xã Nguyễn Phích,32053,Huyện U Minh,966,Tỉnh Cà Mau,96
Thị trấn Đầm Dơi,32152,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Nguyễn Huân,32188,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Ngọc Chánh,32186,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Quách Phẩm,32182,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Quách Phẩm Bắc,32179,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Thanh Tùng,32185,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Trần Phán,32161,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tân Duyệt,32173,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tân Dân,32174,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tân Thuận,32167,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tân Tiến,32176,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tân Trung,32162,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tân Đức,32164,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tạ An Khương,32155,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tạ An Khương Nam,32170,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Xã Tạ An Khương Đông,32158,Huyện Đầm Dơi,970,Tỉnh Cà Mau,96
Phường 1,32005,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường 2,32002,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường 5,32008,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường 6,32017,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường 7,32020,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường 8,32014,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường 9,31999,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường Tân Thành,32025,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Phường Tân Xuyên,32022,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Xã An Xuyên,32023,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Xã Hòa Thành,32038,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Xã Hòa Tân,32041,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Xã Lý Văn Lâm,32032,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Xã Tân Thành,32026,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Xã Tắc Vân,32029,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Xã Định Bình,32035,Thành phố Cà Mau,964,Tỉnh Cà Mau,96
Thị trấn Chư Prông,23887,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Bàu Cạn,23899,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Bình Giáo,23890,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Bang,23924,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Boòng,23911,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Băng,23924,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Drăng,23893,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Ga,23929,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Kly,23888,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Lâu,23932,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Me,23920,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia O,23914,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Phìn,23902,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Pia,23926,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Piơr,23935,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Púch,23917,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Tôr,23908,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Ia Vê,23923,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Xã Thăng Hưng,23896,Huyện Chư Prông,632,Tỉnh Gia Lai,64
Thị trấn Ia Ly,23734,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Thị trấn Phú Hòa,23722,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Chư Đăng Ya,23746,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Hà Tây,23725,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Hòa Phú,23743,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Ia Ka,23749,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Ia Khươl,23728,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Ia Kreng,23738,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Ia Mơ Nông,23737,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Ia Nhin,23752,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Ia Phí,23731,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Nghĩa Hòa,23755,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Nghĩa Hưng,23761,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Xã Đăk Tơ Ver,23740,Huyện Chư Păh,627,Tỉnh Gia Lai,64
Thị trấn Nhơn Hoà,23942,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Chư Don,23980,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Ia BLứ,23987,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Ia Dreng,23974,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Ia Hla,23978,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Ia Hrú,23971,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Ia Le,23986,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Ia Phang,23983,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Xã Ia Rong,23972,Huyện Chư Pưh,639,Tỉnh Gia Lai,64
Thị trấn Chư Sê,23941,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã AL Bá,23953,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã AYun,23956,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Bar Măih,23946,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Bờ Ngoong,23947,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Chư Pơng,23945,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Dun,23965,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã H Bông,23968,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Ia Blang,23962,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Ia Glai,23950,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Ia HLốp,23959,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Ia Ko,23977,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Ia Pal,23966,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Ia Tiêm,23944,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Xã Kông HTok,23954,Huyện Chư Sê,633,Tỉnh Gia Lai,64
Thị trấn Ia Kha,23764,Huyện Ia Grai,628,Tỉnh Gia Lai,64
